date,district,rain_mean,rain_max,rain_min,ante_15d,Flood occurrences
1998-11-09,KAPCHORWA,5.993360193007875,13.503403663635254,0.5361446738243103,125.16481467246146,False
1998-11-10,KAPCHORWA,7.549541043054199,13.487805366516112,3.889258623123169,126.69068947387386,False
1998-11-11,KAPCHORWA,46.7689062939856,78.54239654541016,16.740123748779297,171.54681399045126,False
1998-11-12,KAPCHORWA,26.09869782042808,48.85332107543945,9.513456344604492,195.04580204321917,False
1998-11-13,KAPCHORWA,2.3108283618839356,15.108830451965332,0.0,194.4119896349828,False
1998-11-14,KAPCHORWA,1.1420467934784435,7.855778694152832,0.0,193.14781271359206,False
1998-11-15,KAPCHORWA,2.148823156027478,12.120726585388184,0.0,188.78067984459716,False
1998-11-16,KAPCHORWA,0.7401673747044208,2.356367588043213,0.0,176.8395852012559,False
1998-11-17,KAPCHORWA,0.4411291440622837,1.3427685499191284,0.0,147.9883109235229,False
1998-11-18,KAPCHORWA,0.4378123879699048,1.9023444652557373,0.0,144.0176942934648,False
1998-11-19,KAPCHORWA,0.3599464330095339,0.7801852226257324,0.0,124.88197490037919,False
1998-11-20,KAPCHORWA,0.8645446734019986,2.8653228282928467,0.0,121.34061289998816,False
1998-11-21,KAPCHORWA,0.4971944471708769,1.7043797969818115,0.0,119.38240239653838,False
1998-11-22,KAPCHORWA,0.3832703270890041,2.369170904159546,0.0,102.45191305486458,False
1998-11-23,KAPCHORWA,1.1736892145101898,2.0461666584014893,0.3042134940624237,96.90995766378383,False
1998-11-24,KAPCHORWA,0.0751367692231437,0.552662193775177,0.0,90.99173423999909,False
1998-11-25,KAPCHORWA,2.6604956700022258,4.529800891876221,0.3396685421466827,86.10268886694713,False
1998-11-26,KAPCHORWA,0.4154416241213286,1.4013880491256714,0.0,39.749224197082846,False
1998-11-27,KAPCHORWA,1.218322547268086,2.0724313259124756,0.0,14.868848923922855,False
1998-11-28,KAPCHORWA,0.2098653653525996,1.5092158317565918,0.0,12.767885927391518,False
